version_uri	date	author	author_ar	book	title	title_ar	ed_info	id	status	tok_length	local_path	tags	tags_ar	char_length
0093IbnAbiRabica.Diwan.JK007556-ara1	93	Ibn Abi Rabica	عمر ابن أبي ربيعة	0093IbnAbiRabica.Diwan	Diwan	ديوان عمر ابن أبي ربيعة		JK007556	pri	37188	data/0093IbnAbiRabica/0093IbnAbiRabica.Diwan/0093IbnAbiRabica.Diwan.JK007556-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	148434
0094ZaynCabidin.SahifaSajjadiya.Shia001111-ara1	94	Zayn Cabidin	الإمام زين العابدين (ع)	0094ZaynCabidin.SahifaSajjadiya	Sahifa Sajjadiya	الصحيفة السجادية (ابطحي)	السيد محمد باقر الموحد الابطحي الإصفهاني;25 محرم الحرام 1411	Shia001111	pri	120158	data/0094ZaynCabidin/0094ZaynCabidin.SahifaSajjadiya/0094ZaynCabidin.SahifaSajjadiya.Shia001111-ara1	CENT0100;_HADITH;_SHICI;GAL@literature-arabic;GAL@literature-national;GAL@period-muhammad;GAL@pseudo-calid	مصادر الحديث الشيعية ـ قسم الفقه	512474
0094ZaynCabidin.SahifaSajjadiya.Shia001112-ara1	94	Zayn Cabidin	الإمام زين العابدين (ع)	0094ZaynCabidin.SahifaSajjadiya	Sahifa Sajjadiya	الصحيفة السجادية الكاملة	خط : حاج عبد الرحيم أفشاري زنجاني;1404 - 1363 ش	Shia001112	sec	26283	data/0094ZaynCabidin/0094ZaynCabidin.SahifaSajjadiya/0094ZaynCabidin.SahifaSajjadiya.Shia001112-ara1	CENT0100;_HADITH;_SHICI;GAL@literature-arabic;GAL@literature-national;GAL@period-muhammad;GAL@pseudo-calid	مصادر الحديث الشيعية ـ قسم الفقه	107917
0094ZaynCabidin.SharhRisalatHuquq.Shia003986-ara1	94	Zayn Cabidin	الإمام زين العابدين (ع)	0094ZaynCabidin.SharhRisalatHuquq	Sharh Risalat Huquq	شرح رسالة الحقوق	شرح : حسن السيد علي القبانچي;1406	Shia003986	pri	121077	data/0094ZaynCabidin/0094ZaynCabidin.SharhRisalatHuquq/0094ZaynCabidin.SharhRisalatHuquq.Shia003986-ara1	CENT0100;_CAQAID;_SHICI;_TWELVERS;GAL@nodata	من مصادر العقائد عند الشيعة الإمامية	536477
0095CadiIbnRiqac.Diwan.JK007553-ara1	95	Cadi Ibn Riqac	عدي بن الرقاع	0095CadiIbnRiqac.Diwan	Diwan	ديوان عدي بن الرقاع		JK007553	pri	3185	data/0095CadiIbnRiqac/0095CadiIbnRiqac.Diwan/0095CadiIbnRiqac.Diwan.JK007553-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	13703
0104MujahidIbnJabr.Tafsir.JK000459-ara1	104	Mujahid Ibn Jabr	مجاهد;مجاهد بن جبر المخزومي التابعي أبو الحجاج	0104MujahidIbnJabr.Tafsir	Tafsir	تفسير مجاهد	عبدالرحمن الطاهر محمد السورتي;بيروت;المنشورات العلمية	JK000459	sec	82777	data/0104MujahidIbnJabr/0104MujahidIbnJabr.Tafsir/0104MujahidIbnJabr.Tafsir.JK000459-ara1	CENT0200;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@nodata	التفاسير :: كتب التفاسير :: كتب التفاسير وعلوم القرآن	320108
0104MujahidIbnJabr.Tafsir.Shamela0012810-ara1	104	Mujahid Ibn Jabr	أبو الحجاج مجاهد بن جبر التابعي المكي القرشي المخزومي (المتوفى: 104هـ)	0104MujahidIbnJabr.Tafsir	Tafsir	تفسير مجاهد	الدكتور محمد عبد السلام أبو النيل;دار الفكر الإسلامي الحديثة، مصر	Shamela0012810	sec	78392	data/0104MujahidIbnJabr/0104MujahidIbnJabr.Tafsir/0104MujahidIbnJabr.Tafsir.Shamela0012810-ara1	CENT0200;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@nodata	التفاسير	302204
0104MujahidIbnJabr.Tafsir.Shia002456Vols-ara1	104	Mujahid Ibn Jabr	مجاهد بن جبر	0104MujahidIbnJabr.Tafsir	Tafsir	تفسير مجاهد	عبد الرحمن الطاهر بن محمد السورتي - مجمع البحوث الإسلامية - إسلام آباد	Shia002456Vols	pri	84782	data/0104MujahidIbnJabr/0104MujahidIbnJabr.Tafsir/0104MujahidIbnJabr.Tafsir.Shia002456Vols-ara1	CENT0200;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@nodata	مصادر التفسير عند السنة	327603
0105AhwasAnsari.Diwan.JK007543-ara1	105	Ahwas Ansari	الأحوص	0105AhwasAnsari.Diwan	Diwan	ديوان الأحوص		JK007543	pri	8474	data/0105AhwasAnsari/0105AhwasAnsari.Diwan/0105AhwasAnsari.Diwan.JK007543-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	33919
0105KuthayyirCazza.Diwan.JK007558-ara1	105	Kuthayyir Cazza	كثير عزة	0105KuthayyirCazza.Diwan	Diwan	ديوان كثير عزة		JK007558	pri	17913	data/0105KuthayyirCazza/0105KuthayyirCazza.Diwan/0105KuthayyirCazza.Diwan.JK007558-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	75225
0110Farazdaq.Diwan.JK007547-ara1	110	Farazdaq	الفرزدق	0110Farazdaq.Diwan	Diwan	ديوان الفرزدق		JK007547	pri	6400	data/0110Farazdaq/0110Farazdaq.Diwan/0110Farazdaq.Diwan.JK007547-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	26868
0110HasanBasri.FadailMakka.JK000644-ara1	110	Hasan Basri	الحسن البصري;الحسن بن يسار البصري أبو سعيد	0110HasanBasri.FadailMakka	Fadail Makka	فضائل مكة;فضائل مكة والسكن فيها	سامي مكي العاني;الكويت;1400;مكتبة الفلاح	JK000644	sec	3094	data/0110HasanBasri/0110HasanBasri.FadailMakka/0110HasanBasri.FadailMakka.JK000644-ara1.inProgress	INPROGRESS,CENT0200;PPE;_AJZA;_BULDAN;_HADITH;_TABAQAT;_TARAJIM;_TARIKH;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	أجزاء حديثية :: السير والتاريخ :: تواريخ البلدان :: كتب الحديث النبوي الشريف وتراجم الرواة	12745
0110HasanBasri.FadailMakka.Shamela0005722-ara1	110	Hasan Basri	الحسن بن يسار البصري، أبو سعيد (المتوفى: 110هـ)	0110HasanBasri.FadailMakka	Fadail Makka	فضائل مكة والسكن فيها	سامي مكي العاني;مكتبة الفلاح - الكويت;http://www.worldcat.org/oclc/8850761	Shamela0005722	pri	3094	data/0110HasanBasri/0110HasanBasri.FadailMakka/0110HasanBasri.FadailMakka.Shamela0005722-ara1.completed	COMPLETED,CENT0200;PPE;_AJZA;_BULDAN;_HADITH;_TABAQAT;_TARAJIM;_TARIKH;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	الأجزاء الحديثية	12744
0110HasanBasri.FadailMakka.Shia003454-ara1	110	Hasan Basri	الحسن بن يسار البصري	0110HasanBasri.FadailMakka	Fadail Makka	فضائل مكة والسكن فيها	سامي مكي العاني;1400	Shia003454	sec	1705	data/0110HasanBasri/0110HasanBasri.FadailMakka/0110HasanBasri.FadailMakka.Shia003454-ara1	CENT0200;PPE;_AJZA;_BULDAN;_HADITH;_TABAQAT;_TARAJIM;_TARIKH;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	مصادر التاريخ	7170
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara1	110	Ibn Sirin	ابن سيرين	0110IbnSirin.MuntakhabKalamFiTafsirAhlam	Muntakhab Kalam Fi Tafsir Ahlam	منتخب الكلام في تفسير الأحلام	بيروت;دار الفكر	JK006856	pri	211445	data/0110IbnSirin/0110IbnSirin.MuntakhabKalamFiTafsirAhlam/0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara1	CENT0100;CENT0200;_AHLAM;_CHRONOMULTIPLE;_MISC;_TAFSIR;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	كتب تفسير الأحلام	847299
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shamela0021615-ara1	110	Ibn Sirin	ينسب لمحمد بن سيرين (المتوفى: 110هـ) ولا تصح نسبته له	0110IbnSirin.MuntakhabKalamFiTafsirAhlam	Muntakhab Kalam Fi Tafsir Ahlam	تفسير الأحلام = منتخب الكلام في تفسير الأحلام (مطبوع بهامش تعطير الأنام في تعبير المنام للنابلسي)	شركة مكتبة ومطبعة مصطفى البابي الحلبي وأولاده	Shamela0021615	sec	149198	data/0110IbnSirin/0110IbnSirin.MuntakhabKalamFiTafsirAhlam/0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shamela0021615-ara1	CENT0100;CENT0200;_AHLAM;_CHRONOMULTIPLE;_MISC;_TAFSIR;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	علوم أخرى	600714
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	110	Ibn Sirin	محمد بن سيرين	0110IbnSirin.MuntakhabKalamFiTafsirAhlam	Muntakhab Kalam Fi Tafsir Ahlam	منتخب الكلام في تفسير الأحلام	1359 - 1940 م	Shia004640Vols	sec	150325	data/0110IbnSirin/0110IbnSirin.MuntakhabKalamFiTafsirAhlam/0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	CENT0100;CENT0200;_AHLAM;_CHRONOMULTIPLE;_MISC;_TAFSIR;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	تفسير أحلام	604359
0110JarirShacir.Diwan.JK007549-ara1	110	Jarir Shacir	جرير	0110JarirShacir.Diwan	Diwan	ديوان جرير		JK007549	pri	52546	data/0110JarirShacir/0110JarirShacir.Diwan/0110JarirShacir.Diwan.JK007549-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	216538
0117DhuRumma.Diwan.JK007551-ara1	117	Dhu Rumma	ذو الرمة	0117DhuRumma.Diwan	Diwan	ديوان ذو الرمة		JK007551	pri	26838	data/0117DhuRumma/0117DhuRumma.Diwan/0117DhuRumma.Diwan.JK007551-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	115700
0117IbnDicamaSadusi.NasikhWaMansukh.JK000163-ara1	117	Ibn Dicama Sadusi	قتادة بن دعامة بن قتادة السدوسي أبو الخطاب;قتادة السدوسي	0117IbnDicamaSadusi.NasikhWaMansukh	Nasikh Wa Mansukh	الناسخ والمنسوخ للسدوسي;الناسخ والنسوخ	د. حاتم صالح الضامن;بيروت;1404;مؤسسة الرسالة	JK000163	sec	3261	data/0117IbnDicamaSadusi/0117IbnDicamaSadusi.NasikhWaMansukh/0117IbnDicamaSadusi.NasikhWaMansukh.JK000163-ara1	CENT0200;_CULUM;_MANSUKH;_NASIKH;_QURAN;_TAFSIR;GAL@nodata	الناسخ والمنسوخ :: علوم القرآن :: كتب التفاسير وعلوم القرآن	13271
0117IbnDicamaSadusi.NasikhWaMansukh.Shamela0008491-ara1	117	Ibn Dicama Sadusi	قتادة بن دعامة بن قتادة بن عزيز، أبو الخطاب السدوسي البصري (المتوفى: 117هـ)	0117IbnDicamaSadusi.NasikhWaMansukh	Nasikh Wa Mansukh	الناسخ والمنسوخ	حاتم صالح الضامن، كلية الآداب - جامعة بغداد;مؤسسة الرسالة	Shamela0008491	sec	6658	data/0117IbnDicamaSadusi/0117IbnDicamaSadusi.NasikhWaMansukh/0117IbnDicamaSadusi.NasikhWaMansukh.Shamela0008491-ara1	CENT0200;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@nodata	علوم القرآن	27138
0117IbnDicamaSadusi.NasikhWaMansukh.Shia002458-ara1	117	Ibn Dicama Sadusi	السدوسي	0117IbnDicamaSadusi.NasikhWaMansukh	Nasikh Wa Mansukh	الناسخ والمنسوخ	الدكتور حاتم صالح الضامن;1409	Shia002458	pri	9003	data/0117IbnDicamaSadusi/0117IbnDicamaSadusi.NasikhWaMansukh/0117IbnDicamaSadusi.NasikhWaMansukh.Shia002458-ara1	CENT0200;_CULUM;_QURAN;_SUNNI;_TAFSIR;GAL@nodata	مصادر التفسير عند السنة	36847
0122ZaydIbnCali.MusnadZayd.Shia000811-ara1	122	Zayd Ibn Cali	زيد بن علي	0122ZaydIbnCali.MusnadZayd	Musnad Zayd	مسند زيد بن علي		Shia000811	pri	101094	data/0122ZaydIbnCali/0122ZaydIbnCali.MusnadZayd/0122ZaydIbnCali.MusnadZayd.Shia000811-ara1	CENT0200;_FIQH;_SHICI;_ZAYDI;GAL@period-classical;GAL@literature-islamic;GAL@shia;GAL@0750-1000CE;GAL@zaydis;GAL@literature-arabic;GAL@fiqh	فقه المذهب الزيدي	401496
0124IbnShihabZuhri.TanzilQuran.JK000872-ara1	124	Ibn Shihab Zuhri	ابن شهاب الزهري;الزهري	0124IbnShihabZuhri.TanzilQuran	Tanzil Quran	تنزيل القرآن	د. صلاح الدين المنجد;بيروت;1980;دار الكتاب الجديد	JK000872	sec	580	data/0124IbnShihabZuhri/0124IbnShihabZuhri.TanzilQuran/0124IbnShihabZuhri.TanzilQuran.JK000872-ara1	CENT0200;_CULUM;_QURAN;_TAFSIR;GAL@nodata	علوم القرآن :: كتب التفاسير وعلوم القرآن :: نزول القرآن	2336
0124IbnShihabZuhri.TanzilQuran.Shamela0026887-ara1	124	Ibn Shihab Zuhri	محمد بن مسلم بن عبد الله بن شهاب الزهري (المتوفى: 124هـ)	0124IbnShihabZuhri.TanzilQuran	Tanzil Quran	الناسخ والمنسوخ - وتنزيل القرآن بمكة والمدينة	حاتم صالح الضامن;مؤسسة الرسالة	Shamela0026887	pri	3736	data/0124IbnShihabZuhri/0124IbnShihabZuhri.TanzilQuran/0124IbnShihabZuhri.TanzilQuran.Shamela0026887-ara1	CENT0200;_CULUM;_QURAN;GAL@nodata	علوم القرآن	15624
0125NabighaShaybani.Diwan.JK007548-ara1	125	Nabigha Shaybani	النابغة الشيباني	0125NabighaShaybani.Diwan	Diwan	ديوان النابغة الشيباني		JK007548	pri	10934	data/0125NabighaShaybani/0125NabighaShaybani.Diwan/0125NabighaShaybani.Diwan.JK007548-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	45406
0125Tirimmah.Diwan.JK007546-ara1	125	Tirimmah	الطرماح	0125Tirimmah.Diwan	Diwan	ديوان الطرماح		JK007546	pri	12527	data/0125Tirimmah/0125Tirimmah.Diwan/0125Tirimmah.Diwan.JK007546-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	52702
0126KumaytIbnZaydAsadi.Rawda.Shia003659-ara1	126	Kumayt Ibn Zayd Asadi	كميت بن زيد الأسدي	0126KumaytIbnZaydAsadi.Rawda	Rawda	الروضة المختارة (شرح القصائد الهاشميات)		Shia003659	pri	15606	data/0126KumaytIbnZaydAsadi/0126KumaytIbnZaydAsadi.Rawda/0126KumaytIbnZaydAsadi.Rawda.Shia003659-ara1	CENT0200;_IMAM;_NABI;_SIRA;GAL@literature-arabic;GAL@literature-national	مصادر سيرة النبي والائمة	67816
0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	128	Ibn Abi Habib Misri	يزيد بن أبى حبيب سويد الأزدى أبو رجاء المصرى مولى شريك بن الطفيل الأزدى (المتوفى: 128هـ)	0128IbnAbiHabibMisri.AhadithYazid	Ahadith Yazid	أحاديث يزيد بن أبي حبيب المصري	حمزة أحمد الزين;2004م;دار الحديث - القاهرة	Shamela0030310	pri	5108	data/0128IbnAbiHabibMisri/0128IbnAbiHabibMisri.AhadithYazid/0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1	CENT0200;_AJZA;_HADITH;GAL@period-classical;GAL@literature-islamic;GAL@0750-1000CE;GAL@hadith;GAL@literature-arabic	الأجزاء الحديثية - مرقم آليا	19094
0130CurwaIbnCudhayna.Diwan.JK007554-ara1	130	Curwa Ibn Cudhayna	عروة بن أذينة	0130CurwaIbnCudhayna.Diwan	Diwan	ديوان عروة بن أذينة		JK007554	pri	6829	data/0130CurwaIbnCudhayna/0130CurwaIbnCudhayna.Diwan/0130CurwaIbnCudhayna.Diwan.JK007554-ara1	_SHICR;_SHICR_UMAWI;GAL@literature-arabic;GAL@literature-national	أموي :: دواوين الشعر العربي	29100
0130IbnBashirKhariji.Diwan.JK007627-ara1	130	Ibn Bashir Khariji	محمد بن بشير الخارجي	0130IbnBashirKhariji.Diwan	Diwan	ديوان محمد بن بشير الخارجي		JK007627	pri	2989	data/0130IbnBashirKhariji/0130IbnBashirKhariji.Diwan/0130IbnBashirKhariji.Diwan.JK007627-ara1	_SHICR_CABBASI;_SHICR;GAL@nodata	دواوين الشعر العربي :: عباسي	12130
0131ZubayrHamdani.NuskhatZubayr.Shamela0029699-ara1	131	Zubayr Hamdani	الزبير بن عدي أبو عدي الهمداني اليامي الكوفي، قاضي الري (المتوفى: 131هـ)	0131ZubayrHamdani.NuskhatZubayr	Nuskhat Zubayr	نسخة الزبير بن عدي	مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية	Shamela0029699	pri	3165	data/0131ZubayrHamdani/0131ZubayrHamdani.NuskhatZubayr/0131ZubayrHamdani.NuskhatZubayr.Shamela0029699-ara1	CENT0200;_HADITH;_MAKHTUTAT;GAL@nodata	مخطوطات حديثية	12595
0132HammamIbnMunabbih.Sahifa.JK000489-ara1	132	Hammam Ibn Munabbih	همام بن منبه;همام بن منبه الصنعاني	0132HammamIbnMunabbih.Sahifa	Sahifa	صحيفة همام;صحيفة همام بن منبه	علي حسن علي عبد الحميد;بيروت , عمان;1407 - 1987;المكتب الإسلامي , دار عمار	JK000489	sec	4485	data/0132HammamIbnMunabbih/0132HammamIbnMunabbih.Sahifa/0132HammamIbnMunabbih.Sahifa.JK000489-ara1	CENT0200;_AJZA;_HADITH;_TARAJIM;GAL@nodata	أجزاء حديثية :: الأجزاء المسندة :: كتب الحديث النبوي الشريف وتراجم الرواة	17984
0132HammamIbnMunabbih.Sahifa.Shamela0007776-ara1	132	Hammam Ibn Munabbih	أبو عقبة همام بن منبه بن كامل بن سيج اليماني الصنعاني الأبناوي (المتوفى: 131هـ)	0132HammamIbnMunabbih.Sahifa	Sahifa	صحيفة همام بن منبه	علي حسن علي عبد الحميد;المكتب الإسلامي , دار عمار - بيروت , عمان	Shamela0007776	sec	4535	data/0132HammamIbnMunabbih/0132HammamIbnMunabbih.Sahifa/0132HammamIbnMunabbih.Sahifa.Shamela0007776-ara1	CENT0200;_AJZA;_HADITH;_TARAJIM;GAL@nodata	الأجزاء الحديثية	18178
0132HammamIbnMunabbih.Sahifa.Shia001878-ara1	132	Hammam Ibn Munabbih	همام بن منبه	0132HammamIbnMunabbih.Sahifa	Sahifa	صحيفة همام بن منبه	دكتور رفعت فوزي;1406 - 1985 م	Shia001878	pri	9077	data/0132HammamIbnMunabbih/0132HammamIbnMunabbih.Sahifa/0132HammamIbnMunabbih.Sahifa.Shia001878-ara1	CENT0200;_HADITH;_SUNNI;GAL@nodata	مصادر الحديث السنية ـ القسم العام	36121
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	141	Musa Ibn Cuqba	موسى بن عقبة بن أبي عياش الأسدي بالولاء، أبو محمد، مولى آل الزبير (المتوفى: 141هـ)	0141MusaIbnCuqba.AhadithMinMaghazi	Ahadith Min Maghazi	أحاديث منتخبة من مغازي موسى بن عقبة	مشهور حسن سلمان;مؤسسة الريان - دار ابن حزم	Shamela0001342	pri	1985	data/0141MusaIbnCuqba/0141MusaIbnCuqba.AhadithMinMaghazi/0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	CENT0200;_AJZA;_HADITH;GAL@historiography;GAL@period-classical;GAL@literature-islamic;GAL@history;GAL@0750-1000CE;GAL@history-muhammad;GAL@literature-arabic	الأجزاء الحديثية	7717
0142IbnMuqaffac.AdabKabir.JK009203-ara1	142	Ibn Muqaffac	ابن المقفع	0142IbnMuqaffac.AdabKabir	Adab Kabir	الأدب الكبير	أحمد زكي باشا;لبنان / بيروت;1414هـ - 1994م;دار ابن حزم	JK009203	pri	9586	data/0142IbnMuqaffac/0142IbnMuqaffac.AdabKabir/0142IbnMuqaffac.AdabKabir.JK009203-ara1	CENT0200;_AKHLAQ;_MISC;_SULUK;GAL@period-classical;GAL@literature-islamic;GAL@0750-1000CE;GAL@prose;GAL@literature-arabic;GAL@education-general;GAL@literature-popular	كتب الأخلاق والسلوك :: كتب متفرقة في الأخلاق والسلوك	39186
0142IbnMuqaffac.AdabSaghir.Shamela0037540-ara1	142	Ibn Muqaffac	عبد الله بن المقفع (المتوفى: 142هـ)	0142IbnMuqaffac.AdabSaghir	Adab Saghir	الأدب الصغير	دار ابن القيم بالإسكندرية	Shamela0037540	pri	7546	data/0142IbnMuqaffac/0142IbnMuqaffac.AdabSaghir/0142IbnMuqaffac.AdabSaghir.Shamela0037540-ara1	CENT0200;_ADAB;_BALAGHA;GAL@period-classical;GAL@literature-islamic;GAL@0750-1000CE;GAL@prose;GAL@literature-arabic;GAL@education-general;GAL@literature-popular	الأدب والبلاغة	32216
0142IbnMuqaffac.AdabSaghirWaKabir.Shamela0007528-ara1	142	Ibn Muqaffac	عبد الله بن المقفع (المتوفى: 142هـ)	0142IbnMuqaffac.AdabSaghirWaKabir	Adab Saghir Wa Kabir	الأدب الصغير والأدب الكبير	دار صادر - بيروت	Shamela0007528	pri	16681	data/0142IbnMuqaffac/0142IbnMuqaffac.AdabSaghirWaKabir/0142IbnMuqaffac.AdabSaghirWaKabir.Shamela0007528-ara1	CENT0200;_ADAB;_ADHKAR;_RAQAIQ;GAL@period-classical;GAL@literature-islamic;GAL@0750-1000CE;GAL@prose;GAL@literature-arabic;GAL@education-general;GAL@literature-popular	الرقاق والآداب والأذكار	70117
0142IbnMuqaffac.KalilaWaDimna.Shamela0026537-ara1	142	Ibn Muqaffac	عبد الله بن المقفع (المتوفى: 142 هـ) (ترجمة لكتاب الفيلسوف الهندي بيدبا)	0142IbnMuqaffac.KalilaWaDimna	Kalila Wa Dimna	كليلة ودمنة	المطبعة الأميرية ببولاق - القاهرة، 1937	Shamela0026537	pri	44178	data/0142IbnMuqaffac/0142IbnMuqaffac.KalilaWaDimna/0142IbnMuqaffac.KalilaWaDimna.Shamela0026537-ara1	_ADAB;_BALAGHA;GAL@period-classical;GAL@literature-islamic;GAL@0750-1000CE;GAL@prose;GAL@literature-arabic;GAL@education-general;GAL@literature-popular	الأدب والبلاغة	180781
0145MufaddalIbnCumarJufi.Tawhid.Shia001267-ara1	145	Mufaddal Ibn Cumar Jufi	المفضل بن عمر الجعفي	0145MufaddalIbnCumarJufi.Tawhid	Tawhid	التوحيد	تعليق : كاظم المظفر;1404 - 1984 م	Shia001267	pri	27312	data/0145MufaddalIbnCumarJufi/0145MufaddalIbnCumarJufi.Tawhid/0145MufaddalIbnCumarJufi.Tawhid.Shia001267-ara1	CENT0200;_HADITH;_SHICI;GAL@literature-arabic;GAL@literature-national;GAL@writing;GAL@prose	مصادر الحديث الشيعية ـ القسم العام	117605
0146MajacaIbnZubayr.MinHadith.Shamela0026745-ara1	146	Majaca Ibn Zubayr	مجاعة بن الزبير البصري (المتوفى: 146هـ)	0146MajacaIbnZubayr.MinHadith	Min Hadith	من حديث أبي عبيدة مجاعة بن الزبير العتكي البصري	عامر حسن صبري;دار البشائر الإسلامية [ضمن سلسلة الأجزاء والكتب الحديثية (20)]	Shamela0026745	pri	6161	data/0146MajacaIbnZubayr/0146MajacaIbnZubayr.MinHadith/0146MajacaIbnZubayr.MinHadith.Shamela0026745-ara1	CENT0200;_AJZA;_HADITH;GAL@nodata	الأجزاء الحديثية	23885
0148AbuHamzaThumali.Tafsir.Shia002333-ara1	148	Abu Hamza Thumali	أبو حمزة الثمالي	0148AbuHamzaThumali.Tafsir	Tafsir	تفسير أبي حمزة الثمالي	أعاد جمعه وتأليفه : عبد الرزاق محمد حسين حرز الدين / مراجعة وتقديم : الشيخ محمد هادي معرفة;1420 - 1378 ش	Shia002333	pri	94673	data/0148AbuHamzaThumali/0148AbuHamzaThumali.Tafsir/0148AbuHamzaThumali.Tafsir.Shia002333-ara1	CENT0200;_QURAN;_SHICI;_TAFSIR;GAL@nodata	مصادر التفسير عند الشيعة	380665
